location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million,daily_people_vaccinated,daily_people_vaccinated_per_hundred
South America,OWID_SAM,7/2/2021,192053952,135366062,58103198,1114,2892014,2370219,43.97,30.99,13.3,0,5426,1765110,0.404
South America,OWID_SAM,7/3/2021,193748859,136641303,58630623,1140,1801089,2375996,44.35,31.28,13.42,0,5439,1769047,0.405
South America,OWID_SAM,7/4/2021,194706158,137406400,58869506,1149,1061142,2409297,44.57,31.46,13.48,0,5516,1804702,0.413
South America,OWID_SAM,7/5/2021,198557864,140541195,59738358,1188,2915505,2508450,45.46,32.17,13.68,0,5743,1878670,0.43
South America,OWID_SAM,7/6/2021,201242115,142636530,60564363,1222,3275951,2506254,46.07,32.65,13.86,0,5738,1871354,0.428
South America,OWID_SAM,7/7/2021,204860613,145400376,61940811,1264,3452265,2607379,46.9,33.29,14.18,0,5969,1957219,0.448
South America,OWID_SAM,7/8/2021,207525422,147501676,62827850,1297,3012957,2630131,47.51,33.77,14.38,0,6021,1991186,0.456
South America,OWID_SAM,7/9/2021,209979933,149434494,63642023,1319,2803266,2617455,48.07,34.21,14.57,0,5992,1981888,0.454
South America,OWID_SAM,7/10/2021,212237131,151298300,64337779,1354,2201498,2674655,48.59,34.64,14.73,0,6123,2035437,0.466
South America,OWID_SAM,7/11/2021,214259082,152903041,65220546,1367,2236004,2842491,49.05,35,14.93,0,6507,2152875,0.493
South America,OWID_SAM,7/12/2021,218503900,155655920,66988203,1400,2967704,2849949,50.02,35.63,15.34,0,6524,2159391,0.494
South America,OWID_SAM,7/13/2021,221268493,157821413,67777416,1437,3144048,2831106,50.65,36.13,15.52,0,6481,2172894,0.497
South America,OWID_SAM,7/14/2021,224872887,160541487,69129610,1481,3256327,2803113,51.48,36.75,15.83,0,6417,2157086,0.494
South America,OWID_SAM,7/15/2021,228071048,163200012,70281769,1534,3218557,2832488,52.21,37.36,16.09,0,6484,2219884,0.508
South America,OWID_SAM,7/16/2021,230871539,165204554,71219250,1577,3092666,2873828,52.85,37.82,16.3,0,6579,2241947,0.513
South America,OWID_SAM,7/17/2021,233397987,167084482,72189000,1594,2275065,2884340,53.43,38.25,16.53,0,6603,2240575,0.513
South America,OWID_SAM,7/18/2021,234437305,167937032,72463036,1624,1059714,2716298,53.67,38.45,16.59,0,6218,2130269,0.488
South America,OWID_SAM,7/19/2021,237401436,170134161,73393077,1663,2976726,2717585,54.35,38.95,16.8,0,6221,2135535,0.489
South America,OWID_SAM,7/20/2021,240617972,172330844,74565664,1718,3236200,2730751,55.08,39.45,17.07,0,6251,2100757,0.481
South America,OWID_SAM,7/21/2021,243711659,174435858,75644223,1761,3380988,2748560,55.79,39.93,17.32,0,6292,2075896,0.475
South America,OWID_SAM,7/22/2021,247364908,176790844,77146620,1795,3402793,2774879,56.63,40.47,17.66,0,6353,2008999,0.46
South America,OWID_SAM,7/23/2021,250601964,179147392,78154571,1858,3255892,2798198,57.37,41.01,17.89,0,6406,2030633,0.465
South America,OWID_SAM,7/24/2021,252498164,180521284,78713800,1877,2179066,2784482,57.8,41.33,18.02,0,6374,2013261,0.461
South America,OWID_SAM,7/25/2021,253995813,181610935,79266578,1892,1253990,2812238,58.15,41.58,18.15,0,6438,2020800,0.463
South America,OWID_SAM,7/26/2021,256662597,183355809,80305416,1931,2684084,2770430,58.76,41.98,18.38,0,6342,1956335,0.448
South America,OWID_SAM,7/27/2021,259512120,184965847,81605442,1978,3144079,2757269,59.41,42.34,18.68,0,6312,1896859,0.434
South America,OWID_SAM,7/28/2021,262956280,186931623,83265705,2058,3187276,2729596,60.2,42.79,19.06,0,6249,1829178,0.419
South America,OWID_SAM,7/29/2021,265836899,188558748,84632477,2467,2899455,2657693,60.86,43.17,19.37,0,6084,1748657,0.4
South America,OWID_SAM,7/30/2021,268760581,190247543,85923624,2894,3448097,2685149,61.53,43.55,19.67,0,6147,1708272,0.391
South America,OWID_SAM,7/31/2021,271584633,192022264,87041503,2935,2339417,2708057,62.17,43.96,19.93,0,6200,1684299,0.386
South America,OWID_SAM,8/1/2021,272671883,192653747,87523845,2958,1107140,2687078,62.42,44.1,20.04,0,6152,1645113,0.377
South America,OWID_SAM,8/2/2021,275277032,194046840,88805007,3286,2625039,2678644,63.02,44.42,20.33,0,6132,1595078,0.365
South America,OWID_SAM,8/3/2021,278633223,196054146,90214459,3572,3370811,2711034,63.79,44.88,20.65,0,6206,1627175,0.373
South America,OWID_SAM,8/4/2021,282485473,198185497,91999454,3913,3871086,2808722,64.67,45.37,21.06,0,6430,1675225,0.384
South America,OWID_SAM,8/5/2021,285604494,199845604,93513759,4064,3141039,2843232,65.38,45.75,21.41,0,6509,1680322,0.385
South America,OWID_SAM,8/6/2021,288407934,201296293,94886448,4217,3239476,2813429,66.02,46.08,21.72,0,6441,1630390,0.373
South America,OWID_SAM,8/7/2021,291132486,202758073,96166317,4270,2332552,2812449,66.65,46.42,22.02,0,6439,1602188,0.367
South America,OWID_SAM,8/8/2021,292402782,203390434,96780184,4290,1292314,2838902,66.94,46.56,22.16,0,6499,1602691,0.367
South America,OWID_SAM,8/9/2021,294911459,204753976,97837632,4468,2530695,2825425,67.51,46.87,22.4,0,6468,1598794,0.366
South America,OWID_SAM,8/10/2021,298452085,206603892,99438268,4804,3543554,2850103,68.32,47.3,22.76,0,6525,1574636,0.36
South America,OWID_SAM,8/11/2021,301987218,208320987,101077541,75249,3558715,2805477,69.13,47.69,23.14,0.02,6423,1516053,0.347
South America,OWID_SAM,8/12/2021,305631315,210161126,102717059,167130,3658186,2879355,69.97,48.11,23.51,0.04,6592,1540789,0.353
South America,OWID_SAM,8/13/2021,309015181,211807535,104314609,267504,3402702,2902674,70.74,48.49,23.88,0.06,6645,1529653,0.35
South America,OWID_SAM,8/14/2021,311317082,213008989,105373172,271682,2322697,2901266,71.27,48.76,24.12,0.06,6642,1531037,0.35
South America,OWID_SAM,8/15/2021,312366864,213521561,105902967,271805,1070578,2869590,71.51,48.88,24.24,0.06,6569,1513786,0.347
South America,OWID_SAM,8/16/2021,315540910,214872482,107491366,461297,3352677,2987017,72.24,49.19,24.61,0.11,6838,1527837,0.35
South America,OWID_SAM,8/17/2021,320951369,217194147,109590813,683836,4590387,3136563,73.48,49.72,25.09,0.16,7181,1580700,0.362
South America,OWID_SAM,8/18/2021,324511087,218718162,111371296,836810,4029083,3203759,74.29,50.07,25.5,0.19,7334,1552794,0.355
South America,OWID_SAM,8/19/2021,328455869,220592772,113255385,976611,4414147,3311753,75.19,50.5,25.93,0.22,7582,1558591,0.357
South America,OWID_SAM,8/20/2021,331961652,222233969,114990020,1093305,3975148,3393531,76,50.88,26.32,0.25,7769,1558122,0.357
South America,OWID_SAM,8/21/2021,334222393,223480034,116007759,1102622,2730106,3451734,76.51,51.16,26.56,0.25,7902,1564522,0.358
South America,OWID_SAM,8/22/2021,335505908,224215516,116566279,1103072,1752880,3549204,76.81,51.33,26.69,0.25,8125,1596391,0.365
South America,OWID_SAM,8/23/2021,338816311,225941165,118069996,1210016,3759524,3607327,77.56,51.72,27.03,0.28,8258,1632028,0.374
South America,OWID_SAM,8/24/2021,342507920,227775383,119855613,1319094,4160828,3545960,78.41,52.14,27.44,0.3,8118,1579117,0.362
South America,OWID_SAM,8/25/2021,345825927,229440256,121461211,1400760,3781735,3510622,79.17,52.53,27.81,0.32,8037,1598704,0.366
South America,OWID_SAM,8/26/2021,348414057,230110107,123205398,1551303,3333993,3356315,79.76,52.68,28.21,0.36,7684,1458256,0.334
South America,OWID_SAM,8/27/2021,356822884,234902094,127435338,1666296,3931179,3350036,81.69,53.78,29.17,0.38,7669,1432403,0.328
South America,OWID_SAM,8/28/2021,359370937,236115935,128770144,1673522,2674475,3342088,82.27,54.05,29.48,0.38,7651,1426342,0.327
South America,OWID_SAM,8/29/2021,360804718,236790398,129543913,1674494,1560203,3314562,82.6,54.21,29.66,0.38,7588,1416165,0.324
South America,OWID_SAM,8/30/2021,363523485,238001172,130942197,1812476,2841219,3183376,83.22,54.49,29.98,0.41,7288,1342689,0.307
South America,OWID_SAM,8/31/2021,367447663,239755072,132962799,1945208,4049277,3167439,84.12,54.89,30.44,0.45,7251,1329641,0.304
South America,OWID_SAM,9/1/2021,370317784,240884425,134492111,2108867,3177438,3081114,84.78,55.15,30.79,0.48,7054,1263879,0.289
South America,OWID_SAM,9/2/2021,373351717,242100137,136120514,2265149,3136923,3052959,85.47,55.42,31.16,0.52,6989,1297482,0.297
South America,OWID_SAM,9/3/2021,376470686,243335284,137848564,2387454,3313281,2964690,86.19,55.71,31.56,0.55,6787,1263344,0.289
South America,OWID_SAM,9/4/2021,378365903,244172146,138877566,2395143,2098372,2882388,86.62,55.9,31.79,0.55,6599,1209594,0.277
South America,OWID_SAM,9/5/2021,379244954,244608115,139312950,2395949,1241919,2836919,86.82,56,31.89,0.55,6495,1179875,0.27
South America,OWID_SAM,9/6/2021,381554256,245587177,140489027,2513642,2707244,2817779,87.35,56.22,32.16,0.58,6451,1155891,0.265
South America,OWID_SAM,9/7/2021,383047479,246090804,141306783,2650051,1884702,2508554,87.69,56.34,32.35,0.61,5743,985556,0.226
South America,OWID_SAM,9/8/2021,386334144,247079939,143521716,2821736,3071470,2493415,88.44,56.56,32.86,0.65,5708,961696,0.22
South America,OWID_SAM,9/9/2021,390368304,248364934,146103601,2990731,3555481,2553211,89.37,56.86,33.45,0.68,5845,970097,0.222
South America,OWID_SAM,9/10/2021,396021646,250747484,149197807,3154514,3888757,2635420,90.66,57.4,34.16,0.72,6033,1000484,0.229
South America,OWID_SAM,9/11/2021,398151822,251679006,150373997,3173597,2468310,2688268,91.15,57.62,34.42,0.73,6154,1038284,0.238
South America,OWID_SAM,9/12/2021,399250800,252304632,150852475,3174840,1339455,2702203,91.4,57.76,34.53,0.73,6186,1076054,0.246
South America,OWID_SAM,9/13/2021,401737935,253206396,152328789,3292623,2776441,2712087,91.97,57.97,34.87,0.75,6209,1075994,0.246
South America,OWID_SAM,9/14/2021,404950777,254417165,154181923,3426823,3492145,2941723,92.7,58.24,35.3,0.78,6734,1187551,0.272
South America,OWID_SAM,9/15/2021,407858268,255542203,155805772,3568723,3197910,2959784,93.37,58.5,35.67,0.82,6776,1218960,0.279
South America,OWID_SAM,9/16/2021,410168482,256363588,157200945,3645826,2770750,2847681,93.9,58.69,35.99,0.83,6519,1199481,0.275
South America,OWID_SAM,9/17/2021,413684516,257753983,159275982,3701758,3522533,2795362,94.7,59.01,36.46,0.85,6399,1181372,0.27
South America,OWID_SAM,9/18/2021,415607757,258568730,160375743,3711629,2217431,2759524,95.14,59.19,36.71,0.85,6317,1159449,0.265
South America,OWID_SAM,9/19/2021,416578811,259021259,160881728,3713254,1263688,2748698,95.37,59.3,36.83,0.85,6293,1138709,0.261
South America,OWID_SAM,9/20/2021,418689013,259725043,162154300,3864324,2336580,2685861,95.85,59.46,37.12,0.88,6149,1107279,0.253
South America,OWID_SAM,9/21/2021,424300318,262551191,164802531,4009052,3125272,2633452,97.13,60.11,37.73,0.92,6029,1073420,0.246
South America,OWID_SAM,9/22/2021,427195974,263551851,166547890,4158662,2999405,2605096,97.8,60.33,38.13,0.95,5964,1033417,0.237
South America,OWID_SAM,9/23/2021,429909777,264591915,168072869,4298822,3014461,2639909,98.42,60.57,38.48,0.98,6044,1045899,0.239
South America,OWID_SAM,9/24/2021,432499275,265425007,169672994,4458774,2955085,2558846,99.01,60.76,38.84,1.02,5858,998046,0.228
South America,OWID_SAM,9/25/2021,434501331,266249690,170828716,4483615,2110582,2543582,99.47,60.95,39.11,1.03,5823,977967,0.224
South America,OWID_SAM,9/26/2021,435741086,266729954,171582586,4493082,1544885,2583753,99.75,61.06,39.28,1.03,5915,980250,0.224
South America,OWID_SAM,9/27/2021,439760250,268426099,173555054,4864760,2652488,2628884,100.67,61.45,39.73,1.11,6018,989166,0.226
South America,OWID_SAM,9/28/2021,442552803,269342267,175256232,5042028,2975933,2607548,101.31,61.66,40.12,1.15,5969,969857,0.222
South America,OWID_SAM,9/29/2021,445420642,270334147,176988590,5205893,2810250,2580526,101.97,61.89,40.52,1.19,5908,958450,0.219
South America,OWID_SAM,9/30/2021,448244466,271210369,178689024,5457793,3238580,2612545,102.62,62.09,40.91,1.25,5981,955298,0.219
South America,OWID_SAM,10/1/2021,452001381,272702962,180780401,5752267,3326252,2665570,103.48,62.43,41.39,1.32,6102,967264,0.221
South America,OWID_SAM,10/2/2021,453828937,273186268,182018232,5859760,2040835,2655603,103.89,62.54,41.67,1.34,6079,930210,0.213
South America,OWID_SAM,10/3/2021,454810979,273475923,182671286,5898881,1196494,2605835,104.12,62.61,41.82,1.35,5966,895090,0.205
South America,OWID_SAM,10/4/2021,457115935,274282205,184044344,6182905,2089941,2525469,104.65,62.79,42.13,1.42,5782,852462,0.195
South America,OWID_SAM,10/5/2021,459534172,275002873,185419219,6511718,2714273,2488091,105.2,62.96,42.45,1.49,5696,832228,0.191
South America,OWID_SAM,10/6/2021,462594192,275935430,187306926,6899725,2868209,2496369,105.9,63.17,42.88,1.58,5715,811398,0.186
South America,OWID_SAM,10/7/2021,465448100,276747440,188971177,7340371,2919444,2450780,106.55,63.36,43.26,1.68,5611,762263,0.175
South America,OWID_SAM,10/8/2021,468574368,277617028,190873018,7750252,2583095,2344613,107.27,63.55,43.7,1.77,5367,691617,0.158
South America,OWID_SAM,10/9/2021,470338209,278012634,192058911,7985383,2029647,2343016,107.67,63.65,43.97,1.83,5364,682040,0.156
South America,OWID_SAM,10/10/2021,471415514,278256994,192849550,8054030,1343111,2363962,107.92,63.7,44.15,1.84,5412,678425,0.155
South America,OWID_SAM,10/11/2021,473070021,278800747,193841910,8223101,1921097,2339840,108.3,63.83,44.38,1.88,5357,685064,0.157
South America,OWID_SAM,10/12/2021,474661333,279507489,194627003,8367244,1848642,2216178,108.66,63.99,44.56,1.92,5073,679655,0.156
South America,OWID_SAM,10/13/2021,476733557,280226409,195681639,8716906,2336107,2140164,109.14,64.15,44.8,2,4899,686257,0.157
South America,OWID_SAM,10/14/2021,480286200,281563819,197594484,9071290,3818155,2268549,109.95,64.46,45.24,2.08,5193,778085,0.178
South America,OWID_SAM,10/15/2021,483635583,282757800,199254164,9570532,3525132,2403129,110.72,64.73,45.62,2.19,5501,874995,0.2
South America,OWID_SAM,10/16/2021,485570715,283378319,200313284,9828918,2377725,2452853,111.16,64.87,45.86,2.25,5615,910672,0.208
South America,OWID_SAM,10/17/2021,486814182,283750469,201159769,9951628,1376164,2457575,111.45,64.96,46.05,2.28,5626,925296,0.212
South America,OWID_SAM,10/18/2021,488967053,284390752,202109316,10525169,2437833,2531394,111.94,65.11,46.27,2.41,5795,938837,0.215
South America,OWID_SAM,10/19/2021,491710175,285198916,203569519,11018832,3268967,2734298,112.57,65.29,46.6,2.52,6260,971510,0.222
South America,OWID_SAM,10/20/2021,494862619,286226802,205110917,11607381,3666885,2924409,113.29,65.53,46.96,2.66,6695,1032830,0.236
South America,OWID_SAM,10/21/2021,496911195,286884292,206019137,12061582,2572792,2746499,113.76,65.68,47.16,2.76,6288,953361,0.218
South America,OWID_SAM,10/22/2021,500520303,288128024,207715691,12637254,2939737,2662871,114.58,65.96,47.55,2.89,6096,911072,0.209
South America,OWID_SAM,10/23/2021,501901528,288639266,208477534,12773623,1651317,2559100,114.9,66.08,47.73,2.92,5859,891794,0.204
South America,OWID_SAM,10/24/2021,503197591,289074265,209244174,12885690,1566155,2586241,115.2,66.18,47.9,2.95,5921,904282,0.207
South America,OWID_SAM,10/25/2021,506800206,289924708,211303538,13622963,3867817,2790525,116.02,66.37,48.37,3.12,6388,934107,0.214
South America,OWID_SAM,10/26/2021,509934030,290834887,212832037,14348832,3404646,2809907,116.74,66.58,48.72,3.28,6433,930858,0.213
South America,OWID_SAM,10/27/2021,512865206,291651980,214348552,14982101,3201998,2743496,117.41,66.77,49.07,3.43,6281,883590,0.202
South America,OWID_SAM,10/28/2021,515707281,292471699,215768724,15608361,3107040,2819816,118.06,66.96,49.4,3.57,6455,888662,0.203
South America,OWID_SAM,10/29/2021,518417433,293135008,217320709,16331958,3035314,2833468,118.68,67.11,49.75,3.74,6487,865542,0.198
South America,OWID_SAM,10/30/2021,519866388,293732326,218010605,16539407,1525421,2815486,119.01,67.24,49.91,3.79,6445,864030,0.198
South America,OWID_SAM,10/31/2021,520813727,294187458,218373741,16678611,1203513,2763678,119.23,67.35,49.99,3.82,6327,866557,0.198
South America,OWID_SAM,11/1/2021,521564160,294504380,218665659,16819109,1182550,2380069,119.4,67.42,50.06,3.85,5449,812808,0.186
South America,OWID_SAM,11/2/2021,522874178,294791818,219211015,17089995,1383960,2091399,119.7,67.49,50.18,3.91,4788,746180,0.171
South America,OWID_SAM,11/3/2021,525083798,295208225,220263594,17656747,2464536,1986047,120.21,67.58,50.42,4.04,4547,711278,0.163
South America,OWID_SAM,11/4/2021,527875227,295908414,221630387,18176011,3047708,1977572,120.85,67.74,50.74,4.16,4527,716985,0.164
South America,OWID_SAM,11/5/2021,537980342,300603239,226329717,18864847,3665602,2067612,123.16,68.82,51.81,4.32,4733,746237,0.171
South America,OWID_SAM,11/6/2021,540071046,301105961,227194173,19119154,1921745,2124229,123.64,68.93,52.01,4.38,4863,769129,0.176
South America,OWID_SAM,11/7/2021,541316477,301673881,227664985,19181756,1440066,2158021,123.92,69.06,52.12,4.39,4940,808238,0.185
South America,OWID_SAM,11/8/2021,544035561,302265495,228998602,19749426,2913719,2405335,124.55,69.2,52.42,4.52,5507,847939,0.194
South America,OWID_SAM,11/9/2021,546407267,302848074,230184756,20327934,2973946,2632473,125.09,69.33,52.7,4.65,6026,889990,0.204
South America,OWID_SAM,11/10/2021,549644783,303384766,231637969,20999393,3015856,2711234,125.83,69.45,53.03,4.81,6207,907338,0.208
South America,OWID_SAM,11/11/2021,552539336,303960387,233028532,21680146,3087450,2716912,126.49,69.59,53.35,4.96,6220,889632,0.204
South America,OWID_SAM,11/12/2021,555519237,304542480,234426839,22411957,2743452,2585177,127.17,69.72,53.67,5.13,5918,828943,0.19
South America,OWID_SAM,11/13/2021,556732987,304815631,235076745,22704272,1624708,2542742,127.45,69.78,53.82,5.2,5821,793024,0.182
South America,OWID_SAM,11/14/2021,557908172,305037925,235628307,22782363,1081588,2491530,127.72,69.83,53.94,5.22,5704,740527,0.17
South America,OWID_SAM,11/15/2021,559479505,305339276,236391704,23201163,1723985,2321570,128.08,69.9,54.12,5.31,5315,695646,0.159
South America,OWID_SAM,11/16/2021,561478298,305676245,237373201,23640078,2156230,2204751,128.54,69.98,54.34,5.41,5047,657719,0.151
South America,OWID_SAM,11/17/2021,564469461,306181465,238971401,24244138,3147068,2223499,129.22,70.09,54.71,5.55,5090,650048,0.149
South America,OWID_SAM,11/18/2021,566996061,306596958,240190924,24859669,2683271,2165758,129.8,70.19,54.99,5.69,4958,624030,0.143
South America,OWID_SAM,11/19/2021,569822594,307128289,241544069,25518674,2807443,2174899,130.45,70.31,55.3,5.84,4979,635642,0.146
South America,OWID_SAM,11/20/2021,571665762,307487858,242447537,25839583,1989721,2227046,130.87,70.39,55.5,5.92,5098,646888,0.148
South America,OWID_SAM,11/21/2021,572925815,307767365,243111145,26023149,1406606,2273476,131.16,70.46,55.66,5.96,5205,653919,0.15
South America,OWID_SAM,11/22/2021,575186970,308150098,244194998,26554691,2407708,2371150,131.68,70.54,55.9,6.08,5428,664695,0.152
South America,OWID_SAM,11/23/2021,577670159,308563884,245428190,27108984,2629742,2438795,132.25,70.64,56.19,6.21,5583,674609,0.154
South America,OWID_SAM,11/24/2021,580125611,308914446,246667132,27687871,2596635,2360159,132.81,70.72,56.47,6.34,5403,651235,0.149
South America,OWID_SAM,11/25/2021,581863763,309263802,247610893,28132770,2289867,2303959,133.21,70.8,56.69,6.44,5274,640828,0.147
South America,OWID_SAM,11/26/2021,584875164,309682135,249017688,28751786,2750488,2295823,133.89,70.9,57.01,6.58,5256,637615,0.146
South America,OWID_SAM,11/27/2021,586360970,309895288,249742138,29069617,1632604,2244807,134.24,70.94,57.17,6.65,5139,616700,0.141
South America,OWID_SAM,11/28/2021,587419538,310075731,250293953,29289614,1203756,2215828,134.48,70.99,57.3,6.71,5073,602487,0.138
South America,OWID_SAM,11/29/2021,592271060,312914031,251592599,29727363,1699482,2114653,135.59,71.64,57.6,6.81,4841,578456,0.132
South America,OWID_SAM,11/30/2021,595340882,313328262,253006504,30684388,3316643,2212780,136.29,71.73,57.92,7.02,5066,579841,0.133
South America,OWID_SAM,12/1/2021,598330504,313766106,254350869,31451657,3236000,2304120,136.98,71.83,58.23,7.2,5275,593877,0.136
South America,OWID_SAM,12/2/2021,600530104,314105822,255420335,32247664,2615457,2350633,137.48,71.91,58.47,7.38,5381,593735,0.136
South America,OWID_SAM,12/3/2021,603652573,314511754,257100872,33091022,3044560,2392643,138.19,72,58.86,7.58,5477,586226,0.134
South America,OWID_SAM,12/4/2021,605014475,314725417,257719932,33622608,1813306,2418456,138.51,72.05,59,7.7,5537,586219,0.134
South America,OWID_SAM,12/5/2021,606008567,314862098,258166612,33783181,990070,2387932,138.73,72.08,59.1,7.73,5467,579932,0.133
South America,OWID_SAM,12/6/2021,608050772,315055298,259091610,34553810,2262693,2468389,139.2,72.13,59.31,7.91,5651,576607,0.132
South America,OWID_SAM,12/7/2021,610359282,315338556,260133353,35404779,2531492,2356226,139.73,72.19,59.55,8.11,5394,556443,0.127
South America,OWID_SAM,12/8/2021,611617033,315532447,260688261,35914877,1695010,2136084,140.02,72.23,59.68,8.22,4890,520214,0.119
South America,OWID_SAM,12/9/2021,614252766,315847438,261930024,36786727,2647478,2140661,140.62,72.31,59.96,8.42,4901,515285,0.118
South America,OWID_SAM,12/10/2021,616644476,316115575,262975448,37602460,2507962,2064002,141.17,72.37,60.2,8.61,4725,499277,0.114
South America,OWID_SAM,12/11/2021,617796555,316307320,263463221,37941309,1384706,2002772,141.43,72.41,60.31,8.69,4585,496891,0.114
